Date,Open,High,Low,Close,Volume,OpenInt
02-07-2008,28.476,28.844,27.354,27.354,8196795,0
03-07-2008,27.524,27.721,26.377,26.514,7554708,0
07-07-2008,26.548,27.482,26.548,27.141,9280970,0
08-07-2008,27.124,27.347,26.604,27.244,5932645,0
09-07-2008,27.33,27.457,26.676,26.794,7188321,0
10-07-2008,26.819,27.006,26.199,26.577,7764720,0
11-07-2008,26.264,26.539,25.635,25.763,10332700,0
14-07-2008,26.044,26.129,25.262,25.346,9365172,0
15-07-2008,25.192,25.192,23.086,24.131,16917305,0
16-07-2008,24.131,24.608,23.409,24.539,9434307,0
17-07-2008,24.59,24.753,24.096,24.362,8624144,0
18-07-2008,24.828,25.567,24.427,25.45,10350504,0
21-07-2008,25.517,25.689,24.828,25.118,5967558,0
22-07-2008,24.922,25.517,24.753,25.491,7073245,0
23-07-2008,25.45,25.79,25.271,25.586,7382119,0
24-07-2008,26.003,26.394,25.33,25.424,8328739,0
25-07-2008,25.281,25.604,25.144,25.226,2621817,0
28-07-2008,25.144,25.33,24.395,24.471,8795721,0
29-07-2008,24.523,24.625,24.03,24.565,8304565,0
30-07-2008,24.625,24.81,24.362,24.651,10183707,0
31-07-2008,24.565,24.999,24.061,24.353,9579792,0
01-08-2008,24.445,24.523,23.952,23.952,4225612,0
04-08-2008,23.961,24.122,23.237,23.305,8568195,0
05-08-2008,23.585,23.765,21.606,22.004,21672807,0
06-08-2008,22.038,23.427,21.688,23.273,16157965,0
07-08-2008,23.154,23.221,22.08,22.14,8123841,0
08-08-2008,22.303,22.592,21.707,22.53,9196853,0
11-08-2008,22.54,22.54,22.26,22.403,8015498,0
12-08-2008,22.26,23.177,22.149,22.889,11021746,0
13-08-2008,22.881,23.314,22.695,22.863,8120231,0
14-08-2008,22.649,23.101,22.504,22.641,5398624,0
15-08-2008,22.575,22.761,22.182,22.286,4515508,0
18-08-2008,22.295,22.728,21.631,21.663,7998953,0
19-08-2008,21.536,21.638,20.752,21.553,9913160,0
20-08-2008,21.562,22.165,21.306,22.165,7911685,0
21-08-2008,22.234,22.625,21.902,22.584,9425362,0
22-08-2008,22.632,22.728,22.134,22.295,4769822,0
25-08-2008,22.226,22.422,21.52,21.615,5223280,0
26-08-2008,21.562,21.902,21.34,21.466,7132275,0
27-08-2008,21.494,21.902,21.451,21.859,4607518,0
28-08-2008,21.945,22.073,21.615,22.055,4627292,0
29-08-2008,22.038,22.422,21.615,21.655,7194047,0
02-09-2008,21.707,21.724,21.145,21.188,8380996,0
03-09-2008,21.172,21.367,20.779,20.873,7081817,0
04-09-2008,20.831,21.129,19.462,19.537,15266247,0
05-09-2008,19.528,19.988,18.832,19.911,14941674,0
08-09-2008,20.321,20.397,19.555,19.919,9967872,0
09-09-2008,19.86,20.091,18.781,18.824,9534551,0
10-09-2008,18.892,19.019,18.295,18.799,11553770,0
11-09-2008,18.799,19.291,18.372,19.233,8627731,0
12-09-2008,19.096,20.455,18.839,20.397,10092948,0
15-09-2008,19.8,20.211,19.198,19.359,6779369,0
16-09-2008,19.053,19.69,18.339,19.564,11321268,0
17-09-2008,19.053,19.326,18.126,18.126,9691242,0
18-09-2008,18.177,18.696,16.757,18.322,15816208,0
19-09-2008,19.264,20.38,16.935,20.142,19677185,0
22-09-2008,19.582,20.415,19.582,19.81,10360597,0
23-09-2008,19.819,20.958,19.699,20.328,12740478,0
24-09-2008,20.49,20.601,19.945,20.123,12848644,0
25-09-2008,20.242,20.372,19.647,20.081,11106840,0
26-09-2008,19.81,19.81,19.274,19.462,7579864,0
29-09-2008,19.233,19.453,17.302,17.43,9925816,0
30-09-2008,18.017,18.755,17.327,18.636,9421569,0
01-10-2008,18.501,19.453,18.043,18.21,8529854,0
02-10-2008,17.872,18.082,15.406,15.922,18710100,0
03-10-2008,16.161,17.184,15.709,15.753,11302247,0
06-10-2008,15.327,15.626,14.077,15.626,19314374,0
07-10-2008,16.034,16.034,14.408,14.495,11922623,0
08-10-2008,14.018,15.089,12.939,14.486,14045479,0
09-10-2008,14.74,15.039,13.006,13.006,12407012,0
10-10-2008,12.452,14.198,11.508,13.142,21851423,0
13-10-2008,13.907,15.515,13.396,15.396,11918999,0
14-10-2008,16.468,16.791,15.098,15.396,9198883,0
15-10-2008,15.209,15.209,13.507,13.684,10195395,0
16-10-2008,14.588,15.217,13.871,15.175,15886234,0
17-10-2008,15.42,16.357,14.29,15.582,16692390,0
20-10-2008,15.992,16.994,15.864,16.911,11893052,0
21-10-2008,16.458,17.121,16.202,16.56,7739211,0
22-10-2008,16.289,16.289,14.791,15.243,10321291,0
23-10-2008,15.515,16.348,14.553,15.429,11947894,0
24-10-2008,14.333,15.309,13.61,14.911,10650894,0
27-10-2008,14.562,16.646,14.382,15.209,10533121,0
28-10-2008,16.161,17.864,15.699,17.845,11101542,0
29-10-2008,17.606,19.411,17.191,18.219,12150500,0
30-10-2008,18.874,19.384,18.322,19.172,9417032,0
31-10-2008,19.027,19.438,17.55,17.632,14672651,0
03-11-2008,17.864,18.671,17.632,17.956,7220599,0
04-11-2008,20.372,21.928,20.114,20.695,22549834,0
05-11-2008,20.568,21.97,20.035,20.169,12373116,0
06-11-2008,19.919,20.388,17.012,17.257,17158258,0
07-11-2008,17.855,19.477,17.767,19.207,9916970,0
10-11-2008,20.073,20.941,19.681,20.047,9489882,0
11-11-2008,19.819,21.113,18.943,20.552,11202406,0
12-11-2008,20.081,21.265,19.988,20.889,11561711,0
13-11-2008,21.306,21.734,19.988,21.494,16090136,0
14-11-2008,21.315,23.167,21,22.047,13958429,0
17-11-2008,21.742,22.521,20.916,21.8,9122713,0
18-11-2008,21.791,22.497,21.059,21.938,11146665,0
19-11-2008,22.021,22.276,18.542,18.832,16547626,0
20-11-2008,18.441,20.516,17.889,18.645,17036164,0
21-11-2008,19.3,21.28,18.892,21.121,14339443,0
24-11-2008,21.688,23.154,20.924,22.709,12721060,0
25-11-2008,23.247,23.722,22.371,23.002,11825223,0
26-11-2008,22.362,23.298,21.775,23.101,10617287,0
28-11-2008,22.173,23.305,22.107,23.289,3374914,0
01-12-2008,22.352,22.584,21.724,21.734,10005681,0
02-12-2008,22.098,22.753,21.536,22.217,10227345,0
03-12-2008,21.034,21.53,20.585,21.35,12723726,0
04-12-2008,21.172,22.21,20.633,20.933,9023938,0
05-12-2008,20.114,22.107,19.928,21.97,9106668,0
08-12-2008,22.618,23.167,22.319,22.804,9819003,0
09-12-2008,22.649,23.722,22.2,23.086,8569901,0
10-12-2008,23.458,23.935,23.255,23.858,6395219,0
11-12-2008,23.784,24.53,23.137,23.348,7143925,0
12-12-2008,22.575,22.848,21.995,22.625,7626846,0
15-12-2008,22.958,23.392,22.089,22.378,7324761,0
16-12-2008,22.504,24.42,22.44,24.371,9327180,0
17-12-2008,24.104,24.708,23.817,24.114,7683497,0
18-12-2008,24.284,24.427,23.63,23.935,7326592,0
19-12-2008,24.452,24.643,23.562,23.848,9199028,0
22-12-2008,24.03,24.617,22.796,23.221,6588933,0
23-12-2008,23.264,23.784,22.649,23.025,5492779,0
24-12-2008,23.101,23.791,23.101,23.604,2071681,0
26-12-2008,23.809,24.207,23.731,24.114,2448342,0
29-12-2008,24.362,24.489,23.765,24.413,5241414,0
30-12-2008,24.599,24.734,24.217,24.427,4913682,0
31-12-2008,24.471,24.674,24.326,24.523,4996508,0
02-01-2009,24.608,24.861,24.259,24.828,6828806,0
05-01-2009,24.599,25.092,24.335,24.734,7849916,0
06-01-2009,24.888,24.888,23.987,24.061,15266998,0
07-01-2009,23.858,24.42,23.706,24.104,15595792,0
08-01-2009,23.927,24.08,23.45,23.612,8624749,0
09-01-2009,23.621,23.961,23.536,23.784,8294087,0
12-01-2009,23.392,23.817,22.744,22.881,8626529,0
13-01-2009,22.831,23.883,22.567,23.714,10378268,0
14-01-2009,22.345,22.448,20.481,20.624,17509779,0
15-01-2009,20.907,21.825,20.712,21.52,13712769,0
16-01-2009,21.938,22.013,21.162,21.791,9621608,0
20-01-2009,21.589,22.2,21.298,21.367,11629649,0
21-01-2009,21.791,23.118,21.697,23.067,10568066,0
22-01-2009,22.668,23.51,22.448,22.848,10920649,0
23-01-2009,22.378,23.167,21.842,22.839,6865079,0
26-01-2009,23.01,23.68,22.913,23.392,8088256,0
27-01-2009,23.519,23.756,23.186,23.638,12216772,0
28-01-2009,23.826,24.012,23.585,23.892,10430614,0
29-01-2009,23.128,23.491,22.856,23.33,12576830,0
30-01-2009,23.228,23.791,22.873,23.289,12243934,0
02-02-2009,22.709,23.656,22.548,23.392,13788546,0
03-02-2009,24.114,24.452,22.251,23.519,14641418,0
04-02-2009,22.966,23.049,21.257,21.724,18534760,0
05-02-2009,21.688,22.897,21.631,22.677,11843106,0
06-02-2009,22.649,23.621,22.61,23.483,8440824,0
09-02-2009,23.33,24.888,23.264,24.691,14703035,0
10-02-2009,24.114,24.691,23.901,24.259,15759829,0
11-02-2009,24.371,24.471,23.375,23.809,9188239,0
12-02-2009,23.314,24.299,23.077,24.274,8444449,0
13-02-2009,24.226,24.658,24.03,24.292,5632987,0
17-02-2009,23.604,23.799,22.812,23.017,9669656,0
18-02-2009,23.002,23.63,22.735,23.427,9343971,0
19-02-2009,23.731,24.19,23.392,23.68,6309556,0
20-02-2009,22.504,23.874,22.504,23.544,9569750,0
23-02-2009,23.68,23.961,23.177,23.281,12234874,0
24-02-2009,23.562,24.207,23.298,23.799,10429916,0
25-02-2009,23.689,23.995,23.205,23.427,11594945,0
26-02-2009,23.756,23.961,23.017,23.058,7281115,0
27-02-2009,22.753,23.458,22.658,22.677,9194349,0
02-03-2009,22.378,22.497,21.401,21.466,8593831,0
03-03-2009,21.767,22.116,21.231,21.672,10406839,0
04-03-2009,22.021,22.958,21.842,22.473,8644808,0
05-03-2009,21.953,22.658,21.631,22.038,9896418,0
06-03-2009,22.242,23.049,21.512,22.08,7932968,0
09-03-2009,21.707,22.778,21.459,21.97,6063344,0
10-03-2009,22.328,24.266,22.191,23.392,16389461,0
11-03-2009,23.63,24.003,23.058,23.348,8525672,0
12-03-2009,23.544,23.935,23.077,23.756,9318691,0
13-03-2009,23.918,24.089,23.255,23.656,5630162,0
16-03-2009,23.833,24.479,23.756,23.935,6733316,0
17-03-2009,23.995,24.299,23.662,24.299,4723011,0
18-03-2009,24.089,24.633,23.987,24.242,8770547,0
19-03-2009,24.539,24.539,23.731,23.935,5586654,0
20-03-2009,23.978,24.061,23.273,23.338,6299088,0
23-03-2009,23.833,24.82,23.612,24.801,8022398,0
24-03-2009,24.462,25.066,24.326,24.667,5828803,0
25-03-2009,24.896,25.066,23.918,24.479,6583177,0
26-03-2009,24.674,24.796,24.274,24.617,5325951,0
27-03-2009,24.251,24.523,23.918,24.266,4185600,0
30-03-2009,23.731,24.08,22.966,23.289,6116981,0
31-03-2009,23.321,24.003,23.264,23.63,5978649,0
01-04-2009,23.264,24.19,23.093,24.114,5402639,0
02-04-2009,24.658,24.844,24.266,24.378,4926938,0
03-04-2009,24.353,24.658,24.122,24.58,4261210,0
06-04-2009,24.274,24.643,23.987,24.42,3723425,0
07-04-2009,22.632,23.01,21.647,21.825,10943062,0
08-04-2009,21.877,22.276,21.672,21.928,6827957,0
09-04-2009,22.173,22.44,21.834,21.987,5887042,0
13-04-2009,21.834,23.077,21.512,22.889,9974143,0
14-04-2009,22.618,22.881,21.679,21.716,9202883,0
15-04-2009,21.834,22.173,21.688,22.021,6185517,0
16-04-2009,22.217,22.371,21.859,22.182,8224592,0
17-04-2009,22.217,22.465,22.116,22.268,6576392,0
20-04-2009,21.921,22.08,20.898,20.941,7592507,0
21-04-2009,20.839,21.153,20.642,20.968,7430018,0
22-04-2009,20.839,21.663,20.798,21.249,7456952,0
23-04-2009,21.249,21.249,19.672,20.184,11262536,0
24-04-2009,19.743,20.651,19.69,20.219,6860047,0
27-04-2009,19.855,20.839,19.819,20.585,8132862,0
28-04-2009,20.285,21.104,20.16,20.585,7405309,0
29-04-2009,20.712,20.968,20.38,20.822,5865509,0
30-04-2009,21,21.223,20.831,20.941,6423414,0
01-05-2009,20.977,21.767,20.881,21.697,5973036,0
04-05-2009,21.842,22.295,21.28,22.26,7892540,0
05-05-2009,20.839,22.319,19.887,20.277,13508264,0
06-05-2009,20.355,20.729,19.988,20.617,10057138,0
07-05-2009,20.848,21.306,20.624,21.239,9481374,0
08-05-2009,21.289,23.067,21.289,22.939,11550473,0
11-05-2009,22.489,22.796,21.742,21.842,8118925,0
12-05-2009,21.97,22.668,21.697,22.021,6849982,0
13-05-2009,21.734,22.53,21.051,21.136,6389026,0
14-05-2009,21.188,21.553,20.933,21.443,4995287,0
15-05-2009,21.435,21.734,21.272,21.409,4733847,0
18-05-2009,21.663,21.825,20.831,21.204,8082041,0
19-05-2009,21.059,22.149,21.059,21.902,6837455,0
20-05-2009,22.098,22.949,22.021,22.557,9876717,0
21-05-2009,22.286,22.448,21.775,21.987,6081393,0
22-05-2009,22.465,23.901,21.987,23.11,9770915,0
26-05-2009,22.949,23.305,22.514,22.983,6659649,0
27-05-2009,22.848,23.086,22.668,22.709,6196764,0
28-05-2009,22.548,23.255,22.548,23.128,5180183,0
29-05-2009,23.273,23.475,23.002,23.409,5319659,0
01-06-2009,23.706,24.198,23.656,24.148,6487596,0
02-06-2009,24.03,24.643,23.756,24.122,7331237,0
03-06-2009,23.911,23.935,23.314,23.646,5782272,0
04-06-2009,23.67,24.234,23.585,24.14,5324486,0
05-06-2009,24.19,24.404,23.569,23.74,3316260,0
08-06-2009,23.402,23.927,23.402,23.74,3828150,0
09-06-2009,23.874,24.292,23.874,24.03,4714853,0
10-06-2009,24.226,24.667,24.03,24.498,8134602,0
11-06-2009,24.471,25.007,24.471,24.643,6344892,0
12-06-2009,24.53,24.539,24.19,24.42,3633862,0
15-06-2009,24.157,24.326,23.585,23.731,4266352,0
16-06-2009,23.826,24.039,22.975,23.058,5415181,0
17-06-2009,22.897,23.017,22.371,22.601,4838481,0
18-06-2009,22.677,23.305,22.335,23.186,5410911,0
19-06-2009,23.427,23.791,23.177,23.205,7104629,0
22-06-2009,23.002,23.118,22.658,22.753,5267618,0
23-06-2009,22.822,22.822,21.921,22.125,8994517,0
24-06-2009,22.303,22.744,22.156,22.54,5643065,0
25-06-2009,22.54,23.101,22.165,22.949,7035070,0
26-06-2009,22.856,23.01,22.632,22.701,10152341,0
29-06-2009,22.804,23.264,22.719,23.177,5473322,0
30-06-2009,23.221,23.289,22.601,22.77,7754055,0
01-07-2009,22.949,23.756,22.735,23.433,5530815,0
02-07-2009,23.067,23.33,22.575,22.575,4656456,0
06-07-2009,22.345,22.804,22.116,22.753,4109392,0
07-07-2009,22.601,23.356,22.514,23.16,8986098,0
08-07-2009,22.913,22.966,22.335,22.575,5970051,0
09-07-2009,22.931,23.228,22.584,22.992,5161677,0
10-07-2009,22.786,23.101,22.521,22.677,4051445,0
13-07-2009,22.709,23.077,22.456,23.031,4964963,0
14-07-2009,23.11,23.384,22.931,23.186,4617142,0
15-07-2009,23.427,23.927,23.228,23.765,7411646,0
16-07-2009,23.714,24.317,23.714,24.217,5292954,0
17-07-2009,24.266,24.608,24.012,24.353,4337687,0
20-07-2009,24.53,24.787,24.353,24.658,5367563,0
21-07-2009,24.879,25.244,24.53,24.888,5636891,0
22-07-2009,24.658,25.244,24.242,25.066,8176604,0
23-07-2009,25.118,26.487,25.092,26.137,8733328,0
24-07-2009,25.5,26.272,25.5,25.849,5335422,0
27-07-2009,26.003,27.33,25.864,27.169,9141498,0
28-07-2009,26.92,26.997,26.214,26.469,7710539,0
29-07-2009,26.333,26.469,25.951,26.137,6154795,0
30-07-2009,26.411,26.496,25.681,25.705,8652458,0
31-07-2009,25.5,26.281,25.5,25.618,8770862,0
03-08-2009,26.079,26.281,25.681,25.849,6575774,0
04-08-2009,25.153,25.517,24.371,24.506,14334443,0
05-08-2009,23.943,24.498,23.621,24.462,8478811,0
06-08-2009,24.539,24.651,24.122,24.378,5060040,0
07-08-2009,24.682,24.734,24.19,24.413,5049648,0
10-08-2009,24.353,24.479,24.012,24.395,5548580,0
11-08-2009,24.274,24.395,24.07,24.234,4720359,0
12-08-2009,24.371,24.371,23.569,23.799,10477126,0
13-08-2009,23.952,24.242,23.791,23.978,8062792,0
14-08-2009,24.003,24.148,23.458,23.706,5514479,0
17-08-2009,23.338,23.536,22.992,23.01,5896582,0
18-08-2009,23.017,23.483,23.017,23.348,4956958,0
19-08-2009,23.077,23.63,23.077,23.544,5037993,0
20-08-2009,23.51,23.848,23.51,23.791,3442568,0
21-08-2009,23.918,24.452,23.874,24.388,4757815,0
24-08-2009,24.498,25.092,23.987,24.148,6939248,0
25-08-2009,24.131,24.353,23.562,23.594,6820665,0
26-08-2009,23.501,23.969,23.45,23.731,8440692,0
27-08-2009,23.604,24.096,23.475,23.995,4874425,0
28-08-2009,24.274,24.651,24.096,24.344,7383886,0
31-08-2009,24.157,24.573,23.935,24.523,6635483,0
01-09-2009,24.388,24.708,23.756,23.842,6042421,0
02-09-2009,23.791,23.961,23.409,23.44,6582088,0
03-09-2009,23.594,23.874,23.402,23.833,5178656,0
04-09-2009,23.774,24.59,23.731,24.59,6410009,0
08-09-2009,24.7,24.922,24.198,24.445,6658161,0
09-09-2009,24.489,24.599,24.198,24.413,4704616,0
10-09-2009,24.242,24.7,24.08,24.674,4621592,0
11-09-2009,24.523,24.93,24.523,24.682,4430444,0
14-09-2009,24.427,24.633,24.292,24.371,4528258,0
15-09-2009,24.395,24.896,24.173,24.801,6195172,0
16-09-2009,24.948,25.092,24.658,25.023,7475439,0
17-09-2009,24.99,25.023,24.207,24.436,7067917,0
18-09-2009,24.539,24.975,24.413,24.772,7250427,0
21-09-2009,24.452,24.643,24.021,24.539,5925024,0
22-09-2009,24.651,24.667,24.326,24.58,3540196,0
23-09-2009,24.682,24.682,24.234,24.259,3987908,0
24-09-2009,24.284,24.413,23.722,23.791,4980226,0
25-09-2009,23.809,23.826,23.01,23.228,8906230,0
28-09-2009,23.273,23.612,23.147,23.554,4437406,0
29-09-2009,23.621,24.096,23.467,23.987,6606368,0
30-09-2009,24.573,24.922,24.274,24.853,11717398,0
01-10-2009,24.708,24.844,24.395,24.548,6133242,0
02-10-2009,24.427,24.479,23.529,24.181,4532069,0
05-10-2009,24.173,24.489,23.714,24.462,4842946,0
06-10-2009,24.573,25.092,24.53,25.066,6429084,0
07-10-2009,25.023,25.092,24.772,25.092,3393776,0
08-10-2009,25.202,25.363,24.93,25.281,4884222,0
09-10-2009,25.253,25.424,24.888,25.298,3741555,0
12-10-2009,25.314,25.517,25.235,25.389,3137291,0
13-10-2009,25.253,25.508,25.014,25.476,4021704,0
14-10-2009,25.594,25.671,25.417,25.44,5121086,0
15-10-2009,25.399,25.567,25.128,25.226,6223041,0
16-10-2009,25.092,25.644,24.691,25.508,6632685,0
19-10-2009,25.586,26.222,25.476,26.105,4724539,0
20-10-2009,26.088,26.299,25.772,26.036,6208508,0
21-10-2009,25.918,26.903,25.918,26.668,7229182,0
22-10-2009,26.64,26.65,25.968,26.434,6182035,0
23-10-2009,26.496,26.65,25.808,26.079,4535327,0
26-10-2009,26.052,26.505,25.781,25.841,4856292,0
27-10-2009,25.993,26.402,25.458,25.604,4844931,0
28-10-2009,25.271,25.927,25.161,25.161,4914451,0
29-10-2009,25.321,26.309,25.321,26.299,6013342,0
30-10-2009,26.199,26.333,25.262,25.618,7992815,0
02-11-2009,25.644,26.36,25.627,25.959,5934390,0
03-11-2009,26.496,27.501,26.369,27.141,11442148,0
04-11-2009,27.141,27.746,26.955,27.398,7075089,0
05-11-2009,27.457,27.846,27.457,27.585,6027305,0
06-11-2009,27.354,27.773,27.261,27.55,5075933,0
09-11-2009,27.755,28.018,27.448,27.612,6877916,0
10-11-2009,27.474,28.068,27.422,27.737,7126032,0
11-11-2009,27.891,27.95,27.186,27.354,6602652,0
12-11-2009,27.311,27.728,27.277,27.43,6243650,0
13-11-2009,27.448,27.773,27.373,27.652,4192995,0
16-11-2009,27.815,28.042,27.124,27.16,8823138,0
17-11-2009,27.056,27.515,26.92,27.388,5510260,0
18-11-2009,27.422,27.686,27.098,27.151,5651873,0
19-11-2009,27.033,27.169,26.668,26.853,6644596,0
20-11-2009,26.732,27.006,26.587,26.894,4616989,0
23-11-2009,27.151,27.363,27.024,27.091,5333727,0
24-11-2009,27.091,27.261,26.539,26.587,4792409,0
25-11-2009,26.668,26.819,26.564,26.706,3050087,0
27-11-2009,25.951,26.249,25.644,26.071,3178322,0
30-11-2009,25.951,26.241,25.543,26.207,6626097,0
01-12-2009,26.577,27.186,26.434,26.929,7837708,0
02-12-2009,26.369,27.16,26.281,26.878,4124740,0
03-12-2009,26.853,27.065,26.596,26.658,4047131,0
04-12-2009,26.92,27.202,26.531,26.871,5439902,0
07-12-2009,26.803,26.955,26.369,26.418,4122064,0
08-12-2009,26.191,26.402,25.864,26.207,6252296,0
09-12-2009,26.129,26.241,25.781,25.927,4563412,0
10-12-2009,25.993,26.351,25.681,25.951,5813346,0
11-12-2009,26.122,26.394,25.858,25.936,5250852,0
14-12-2009,26.113,26.207,25.44,25.713,7309466,0
15-12-2009,25.79,26.369,25.689,26.062,5999593,0
16-12-2009,26.394,26.963,26.129,26.572,6014155,0
17-12-2009,26.411,26.564,25.944,25.976,4358839,0
18-12-2009,26.241,26.241,25.713,25.986,5870522,0
21-12-2009,26.155,26.572,26.113,26.191,3981822,0
22-12-2009,26.249,26.477,26.088,26.199,3147606,0
23-12-2009,26.214,26.768,26.199,26.65,3110945,0
24-12-2009,26.732,26.946,26.596,26.853,1205342,0
28-12-2009,26.844,27.006,26.741,26.903,1845494,0
29-12-2009,26.92,27.124,26.777,26.853,2564945,0
30-12-2009,26.732,27.015,26.577,26.989,2093859,0
31-12-2009,26.972,27.082,26.622,26.631,2282653,0
04-01-2010,26.777,27.082,26.65,26.768,4004752,0
05-01-2010,26.836,27.024,26.706,26.911,4066256,0
06-01-2010,26.878,27.124,26.732,26.844,4403835,0
07-01-2010,26.836,26.963,26.411,26.564,8486995,0
08-01-2010,26.469,26.531,25.959,26.232,7348234,0
11-01-2010,26.343,26.64,26.027,26.249,5838988,0
12-01-2010,26.095,26.249,25.79,25.968,4964210,0
13-01-2010,26.062,26.222,25.841,26.079,3922683,0
14-01-2010,26.011,26.343,25.944,26.146,3802110,0
15-01-2010,26.172,26.343,25.772,25.976,4342540,0
19-01-2010,25.944,26.264,25.882,25.976,5097704,0
20-01-2010,26.394,26.531,26.071,26.281,9086529,0
21-01-2010,26.318,26.351,25.864,25.89,10211971,0
22-01-2010,25.799,26.281,25.577,25.918,7372342,0
25-01-2010,26.122,26.122,25.262,25.321,7467589,0
26-01-2010,25.218,25.321,25.118,25.202,5865180,0
27-01-2010,25.183,25.424,25.109,25.306,5967173,0
28-01-2010,25.338,25.681,25.306,25.476,8651497,0
29-01-2010,25.618,25.781,25.218,25.491,7726309,0
01-02-2010,25.577,25.671,25.218,25.653,6912882,0
02-02-2010,25.873,27.048,25.833,26.903,11834604,0
03-02-2010,26.836,27.015,26.291,26.522,6992011,0
04-02-2010,26.281,26.343,25.543,25.567,8119583,0
05-02-2010,25.772,26.222,25.586,26.036,8766313,0
08-02-2010,26.036,26.146,25.389,25.424,7754877,0
09-02-2010,25.653,25.754,25.153,25.44,9672706,0
10-02-2010,25.484,25.613,25.306,25.508,5627974,0
11-02-2010,25.417,25.833,25.092,25.543,6752982,0
12-02-2010,25.244,25.458,25.056,25.321,5985179,0
16-02-2010,25.424,25.517,24.879,25.074,8638776,0
17-02-2010,25.192,25.424,25.144,25.417,5383030,0
18-02-2010,25.281,25.552,25.244,25.491,4324541,0
19-02-2010,25.399,25.561,25.161,25.476,4582183,0
22-02-2010,25.372,25.561,25.218,25.354,4218684,0
23-02-2010,25.354,25.372,25.056,25.192,6825648,0
24-02-2010,25.192,25.399,25.031,25.153,5366736,0
25-02-2010,24.922,25.066,24.734,25.066,5496637,0
26-02-2010,25.092,25.153,24.796,24.975,4088152,0
01-03-2010,25.083,25.306,25.04,25.226,3203200,0
02-03-2010,25.289,25.731,25.226,25.389,5199057,0
03-03-2010,25.508,25.567,25.226,25.33,4575154,0
04-03-2010,25.38,25.525,25.235,25.517,4082695,0
05-03-2010,25.517,26.113,25.484,26.044,5917751,0
08-03-2010,26.088,26.199,25.808,26.003,3246817,0
09-03-2010,25.927,26.095,25.849,25.951,5262777,0
10-03-2010,25.993,26.052,25.567,25.722,5206803,0
11-03-2010,25.577,25.662,24.948,25.04,10017353,0
12-03-2010,25.298,25.314,24.292,24.378,9039011,0
15-03-2010,24.479,24.523,24.198,24.335,5812366,0
16-03-2010,24.658,24.658,24.08,24.317,5669493,0
17-03-2010,24.326,24.753,24.274,24.753,6346647,0
18-03-2010,24.82,24.879,24.506,24.87,6917840,0
19-03-2010,24.87,25.007,24.353,24.744,8183573,0
22-03-2010,24.565,24.948,24.462,24.948,4802271,0
23-03-2010,24.905,24.975,24.643,24.938,5664635,0
24-03-2010,24.828,24.828,23.918,24.242,10497129,0
25-03-2010,24.378,24.445,24.021,24.039,7131007,0
26-03-2010,24.198,24.292,23.866,24.173,7569792,0
29-03-2010,24.734,24.779,24.404,24.691,8714593,0
30-03-2010,24.667,24.744,24.362,24.608,6492907,0
31-03-2010,24.59,24.682,24.259,24.58,5473053,0
01-04-2010,24.643,24.836,24.573,24.762,4380625,0
05-04-2010,24.888,24.888,24.089,24.207,8622567,0
06-04-2010,24.207,24.226,23.918,24.012,8986723,0
07-04-2010,23.911,24.104,23.842,24.03,7508503,0
08-04-2010,23.927,24.061,23.791,23.866,7569356,0
09-04-2010,23.892,24.07,23.848,24.039,4851339,0
12-04-2010,23.874,24.131,23.858,24.131,4545150,0
13-04-2010,24.122,24.242,23.842,23.969,5627485,0
14-04-2010,24.122,24.122,23.883,24.08,7251133,0
15-04-2010,24.089,24.259,23.943,24.104,5467146,0
16-04-2010,24.061,24.274,23.901,24.03,6343758,0
19-04-2010,23.978,24.157,23.858,24.039,4228147,0
20-04-2010,24.08,24.682,23.978,24.599,9032823,0
21-04-2010,24.667,24.753,24.371,24.471,6023060,0
22-04-2010,24.353,24.353,24.039,24.207,5838851,0
23-04-2010,24.181,24.259,23.987,24.242,4743166,0
26-04-2010,24.309,24.413,24.148,24.19,0,0
27-04-2010,24.054,24.242,23.689,23.714,7906242,0
28-04-2010,23.774,23.952,23.714,23.826,8946054,0
29-04-2010,23.978,24.08,23.791,23.918,10459156,0
30-04-2010,23.978,24.14,23.756,23.765,8070081,0
03-05-2010,24.012,24.03,23.519,23.577,10187756,0
04-05-2010,23.427,23.519,22.14,22.303,19007664,0
05-05-2010,22.276,22.649,21.912,22.497,13010676,0
06-05-2010,22.422,22.482,21.069,21.859,10846280,0
07-05-2010,22.021,22.345,21.742,22.065,13945073,0
10-05-2010,22.701,22.848,22.44,22.632,7253995,0
11-05-2010,22.504,23.137,22.328,22.983,8969427,0
12-05-2010,22.992,23.433,22.897,23.392,7010380,0
13-05-2010,23.305,23.458,22.958,23.093,5361308,0
14-05-2010,22.966,23.067,22.685,22.77,5634448,0
17-05-2010,22.831,23.167,22.632,23.11,6977557,0
18-05-2010,23.177,23.321,22.701,22.719,6238009,0
19-05-2010,22.625,22.786,22.456,22.685,5135279,0
20-05-2010,22.26,22.26,21.562,21.589,9491209,0
21-05-2010,21.153,21.8,21.136,21.615,9103519,0
24-05-2010,21.504,21.504,21.188,21.197,7232873,0
25-05-2010,20.857,21.034,20.601,21.009,10137829,0
26-05-2010,21.179,21.324,21.026,21.153,11094015,0
27-05-2010,21.332,21.638,21.249,21.631,6305515,0
28-05-2010,21.622,21.734,21.435,21.494,7380006,0
01-06-2010,21.306,21.672,21.113,21.265,5422241,0
